x,a,y1,m1
3.163265306122449,1.2448979591836735,2.1296171946496223,0.0
3.2653061224489797,1.2448979591836735,2.208687139995523,0.0
3.36734693877551,1.2448979591836735,2.2877570853414255,0.0
3.4693877551020407,1.2448979591836735,2.366827030687328,0.0
3.5714285714285716,1.2448979591836735,2.445896976033229,0.0
3.673469387755102,1.2448979591836735,2.5249669213791313,0.0
3.7755102040816326,1.2448979591836735,2.6040368667250324,0.0
3.8775510204081636,1.2448979591836735,2.6831068120709336,0.0
3.979591836734694,1.2448979591836735,2.7621767574168357,0.0
4.081632653061225,1.2448979591836735,2.8412467027627364,0.0
4.183673469387755,1.2448979591836735,2.9203166481086402,0.0
4.285714285714286,1.2448979591836735,2.9993865934545374,0.0
4.387755102040816,1.2448979591836735,3.0784565388004426,0.0
4.4897959183673475,1.2448979591836735,3.157526484146345,0.0
4.591836734693878,1.2448979591836735,3.2365964294922467,0.0
4.6938775510204085,1.2448979591836735,3.315666374838151,0.0
4.795918367346939,1.2448979591836735,3.394736320184051,0.0
4.8979591836734695,1.2448979591836735,3.4738062655299498,0.0
5.0,1.2448979591836735,3.552876210875853,0.0
0.0,1.3265306122448979,-0.0,1.3265306122448979
0.10204081632653061,1.3265306122448979,0.006729055637248652,1.2244897959183674
0.20408163265306123,1.3265306122448979,0.026207900902968435,1.1224489795918366
0.30612244897959184,1.3265306122448979,0.05737405332812008,1.020408163265306
0.40816326530612246,1.3265306122448979,0.09916503044366434,0.9183673469387754
0.5102040816326531,1.3265306122448979,0.15051834978056197,0.8163265306122448
0.6122448979591837,1.3265306122448979,0.21037152886977364,0.7142857142857142
0.7142857142857143,1.3265306122448979,0.27766208524226016,0.6122448979591836
0.8163265306122449,1.3265306122448979,0.35132753642898223,0.510204081632653
0.9183673469387755,1.3265306122448979,0.43030539996090056,0.40816326530612235
1.0204081632653061,1.3265306122448979,0.5135331933689761,0.30612244897959173
1.1224489795918369,1.3265306122448979,0.5999484341841694,0.204081632653061
1.2244897959183674,1.3265306122448979,0.688488639937441,0.1020408163265305
1.3265306122448979,1.3265306122448979,0.7780913281597521,0.0
1.4285714285714286,1.3265306122448979,0.8678710967935696,0.0
1.5306122448979593,1.3265306122448979,0.9576508654273872,0.0
1.6326530612244898,1.3265306122448979,1.0474306340612045,0.0
1.7346938775510203,1.3265306122448979,1.137210402695022,0.0
1.836734693877551,1.3265306122448979,1.2269901713288394,0.0
1.9387755102040818,1.3265306122448979,1.3167699399626573,0.0
2.0408163265306123,1.3265306122448979,1.4065497085964749,0.0
2.142857142857143,1.3265306122448979,1.4963294772302915,0.0
2.2448979591836737,1.3265306122448979,1.5861092458641102,0.0
2.3469387755102042,1.3265306122448979,1.675889014497928,0.0
2.4489795918367347,1.3265306122448979,1.7656687831317448,0.0
2.5510204081632653,1.3265306122448979,1.8554485517655623,0.0
2.6530612244897958,1.3265306122448979,1.9452283203993805,0.0
2.7551020408163267,1.3265306122448979,2.0350080890331976,0.0
2.857142857142857,1.3265306122448979,2.124787857667015,0.0
2.9591836734693877,1.3265306122448979,2.2145676263008323,0.0
3.0612244897959187,1.3265306122448979,2.3043473949346502,0.0
3.163265306122449,1.3265306122448979,2.394127163568468,0.0
3.2653061224489797,1.3265306122448979,2.4839069322022844,0.0
3.36734693877551,1.3265306122448979,2.5736867008361024,0.0
3.4693877551020407,1.3265306122448979,2.6634664694699213,0.0
3.5714285714285716,1.3265306122448979,2.7532462381037375,0.0
3.673469387755102,1.3265306122448979,2.843026006737554,0.0
3.7755102040816326,1.3265306122448979,2.932805775371373,0.0
3.8775510204081636,1.3265306122448979,3.0225855440051905,0.0
3.979591836734694,1.3265306122448979,3.112365312639007,0.0
4.081632653061225,1.3265306122448979,3.202145081272826,0.0
4.183673469387755,1.3265306122448979,3.291924849906643,0.0
4.285714285714286,1.3265306122448979,3.381704618540457,0.0
4.387755102040816,1.3265306122448979,3.4714843871742778,0.0
4.4897959183673475,1.3265306122448979,3.5612641558080966,0.0
4.591836734693878,1.3265306122448979,3.6510439244419137,0.0
4.6938775510204085,1.3265306122448979,3.7408236930757335,0.0
4.795918367346939,1.3265306122448979,3.8306034617095497,0.0
4.8979591836734695,1.3265306122448979,3.920383230343365,0.0
5.0,1.3265306122448979,4.010162998977185,0.0
0.0,1.4081632653061225,-0.0,1.4081632653061225
0.10204081632653061,1.4081632653061225,0.007154048624864357,1.306122448979592
0.20408163265306123,1.4081632653061225,0.027907872853431256,1.2040816326530612
0.30612244897959184,1.4081632653061225,0.06119899021666142,1.1020408163265305
0.40816326530612246,1.4081632653061225,0.10596491824551563,1.0
0.5102040816326531,1.4081632653061225,0.16114317447095458,0.8979591836734694
0.6122448979591837,1.4081632653061225,0.225671276423939,0.7959183673469388
0.7142857142857143,1.4081632653061225,0.2984867416354297,0.6938775510204082
0.8163265306122449,1.4081632653061225,0.37852708763638737,0.5918367346938775
0.9183673469387755,1.4081632653061225,0.46472983195777273,0.4897959183673469
1.0204081632653061,1.4081632653061225,0.5560324921305465,0.3877551020408163
1.1224489795918369,1.4081632653061225,0.6513725856856697,0.2857142857142856
1.2244897959183674,1.4081632653061225,0.7496876301541024,0.18367346938775508
1.3265306122448979,1.4081632653061225,0.8499151430668062,0.08163265306122458
1.4285714285714286,1.4081632653061225,0.9509940585980332,0.0
1.5306122448979593,1.4081632653061225,1.0521636392999516,0.0
1.6326530612244898,1.4081632653061225,1.15333322000187,0.0
1.7346938775510203,1.4081632653061225,1.2545028007037884,0.0
1.836734693877551,1.4081632653061225,1.355672381405707,0.0
1.9387755102040818,1.4081632653061225,1.4568419621076254,0.0
2.0408163265306123,1.4081632653061225,1.5580115428095436,0.0
2.142857142857143,1.4081632653061225,1.6591811235114617,0.0
2.2448979591836737,1.4081632653061225,1.7603507042133808,0.0
2.3469387755102042,1.4081632653061225,1.8615202849152999,0.0
2.4489795918367347,1.4081632653061225,1.962689865617217,0.0
2.5510204081632653,1.4081632653061225,2.0638594463191353,0.0
2.6530612244897958,1.4081632653061225,2.165029027021055,0.0
2.7551020408163267,1.4081632653061225,2.266198607722973,0.0
2.857142857142857,1.4081632653061225,2.367368188424891,0.0
2.9591836734693877,1.4081632653061225,2.468537769126809,0.0
3.0612244897959187,1.4081632653061225,2.5697073498287275,0.0
3.163265306122449,1.4081632653061225,2.670876930530647,0.0
3.2653061224489797,1.4081632653061225,2.7720465112325647,0.0
3.36734693877551,1.4081632653061225,2.8732160919344834,0.0
3.4693877551020407,1.4081632653061225,2.9743856726364015,0.0
3.5714285714285716,1.4081632653061225,3.075555253338319,0.0
3.673469387755102,1.4081632653061225,3.1767248340402388,0.0
3.7755102040816326,1.4081632653061225,3.2778944147421565,0.0
3.8775510204081636,1.4081632653061225,3.379063995444076,0.0
3.979591836734694,1.4081632653061225,3.4802335761459946,0.0
4.081632653061225,1.4081632653061225,3.581403156847912,0.0
4.183673469387755,1.4081632653061225,3.6825727375498314,0.0
4.285714285714286,1.4081632653061225,3.7837423182517473,0.0
4.387755102040816,1.4081632653061225,3.8849118989536677,0.0
4.4897959183673475,1.4081632653061225,3.986081479655587,0.0
4.591836734693878,1.4081632653061225,4.087251060357505,0.0
4.6938775510204085,1.4081632653061225,4.188420641059428,0.0
4.795918367346939,1.4081632653061225,4.289590221761341,0.0
4.8979591836734695,1.4081632653061225,4.390759802463258,0.0
5.0,1.4081632653061225,4.491929383165181,0.0
0.0,1.489795918367347,-0.0,1.489795918367347
0.10204081632653061,1.489795918367347,0.007579041612480061,1.3877551020408165
0.20408163265306123,1.489795918367347,0.02960784480389407,1.2857142857142858
0.30612244897959184,1.489795918367347,0.06502392710520276,1.183673469387755
0.40816326530612246,1.489795918367347,0.1127648060473669,1.0816326530612246
0.5102040816326531,1.489795918367347,0.1717679991613472,0.979591836734694
0.6122448979591837,1.489795918367347,0.24097102397810435,0.8775510204081634
0.7142857142857143,1.489795918367347,0.31931139802859926,0.7755102040816327
0.8163265306122449,1.489795918367347,0.40572663884379245,0.6734693877551021
0.9183673469387755,1.489795918367347,0.4991542639546448,0.5714285714285715
1.0204081632653061,1.489795918367347,0.5985317908921169,0.4693877551020409
1.1224489795918369,1.489795918367347,0.70279673718717,0.36734693877551017
1.2244897959183674,1.489795918367347,0.8108866203707639,0.26530612244897966
1.3265306122448979,1.489795918367347,0.9217389579738602,0.16326530612244916
1.4285714285714286,1.489795918367347,1.0342912675274194,0.061224489795918435
1.5306122448979593,1.489795918367347,1.1474923997087385,0.0
1.6326530612244898,1.489795918367347,1.2607317812589427,0.0
1.7346938775510203,1.489795918367347,1.373971162809147,0.0
1.836734693877551,1.489795918367347,1.4872105443593517,0.0
1.9387755102040818,1.489795918367347,1.6004499259095564,0.0
2.0408163265306123,1.489795918367347,1.7136893074597603,0.0
2.142857142857143,1.489795918367347,1.8269286890099645,0.0
2.2448979591836737,1.489795918367347,1.9401680705601696,0.0
2.3469387755102042,1.489795918367347,2.0534074521103745,0.0
2.4489795918367347,1.489795918367347,2.1666468336605775,0.0
2.5510204081632653,1.489795918367347,2.2798862152107824,0.0
2.6530612244897958,1.489795918367347,2.3931255967609872,0.0
2.7551020408163267,1.489795918367347,2.506364978311192,0.0
2.857142857142857,1.489795918367347,2.6196043598613965,0.0
2.9591836734693877,1.489795918367347,2.7328437414115996,0.0
3.0612244897959187,1.489795918367347,2.846083122961805,0.0
3.163265306122449,1.489795918367347,2.9593225045120097,0.0
3.2653061224489797,1.489795918367347,3.0725618860622133,0.0
3.36734693877551,1.489795918367347,3.185801267612418,0.0
3.4693877551020407,1.489795918367347,3.299040649162623,0.0
3.5714285714285716,1.489795918367347,3.412280030712827,0.0
3.673469387755102,1.489795918367347,3.525519412263032,0.0
3.7755102040816326,1.489795918367347,3.638758793813235,0.0
3.8775510204081636,1.489795918367347,3.7519981753634415,0.0
3.979591836734694,1.489795918367347,3.8652375569136446,0.0
4.081632653061225,1.489795918367347,3.978476938463848,0.0
4.183673469387755,1.489795918367347,4.091716320014056,0.0
4.285714285714286,1.489795918367347,4.204955701564256,0.0
4.387755102040816,1.489795918367347,4.318195083114463,0.0
4.4897959183673475,1.489795918367347,4.431434464664667,0.0
4.591836734693878,1.489795918367347,4.544673846214873,0.0
4.6938775510204085,1.489795918367347,4.657913227765079,0.0
4.795918367346939,1.489795918367347,4.7711526093152825,0.0
4.8979591836734695,1.489795918367347,4.884391990865481,0.0
5.0,1.489795918367347,4.9976313724156896,0.0
0.0,1.5714285714285714,-0.0,1.5714285714285714
0.10204081632653061,1.5714285714285714,0.008004034600095765,1.4693877551020407
0.20408163265306123,1.5714285714285714,0.031307816754356885,1.3673469387755102
0.30612244897959184,1.5714285714285714,0.0688488639937441,1.2653061224489797
0.40816326530612246,1.5714285714285714,0.11956469384921815,1.163265306122449
0.5102040816326531,1.5714285714285714,0.1823928238517398,1.0612244897959182
0.6122448979591837,1.5714285714285714,0.2562707715322697,0.9591836734693877
0.7142857142857143,1.5714285714285714,0.3401360544217687,0.8571428571428571
0.8163265306122449,1.5714285714285714,0.4329261900511975,0.7551020408163265
0.9183673469387755,1.5714285714285714,0.5335786959515167,0.6530612244897959
1.0204081632653061,1.5714285714285714,0.6410310896536874,0.5510204081632653
1.1224489795918369,1.5714285714285714,0.7542208886886702,0.4489795918367345
1.2244897959183674,1.5714285714285714,0.8720856105874253,0.346938775510204
1.3265306122448979,1.5714285714285714,0.9935627728809142,0.24489795918367352
1.4285714285714286,1.5714285714285714,1.1175898931000972,0.1428571428571428
1.5306122448979593,1.5714285714285714,1.2431044887759353,0.04081632653061207
1.6326530612244898,1.5714285714285714,1.3690823268082744,0.0
1.7346938775510203,1.5714285714285714,1.4950714979869502,0.0
1.836734693877551,1.5714285714285714,1.6210606691656253,0.0
1.9387755102040818,1.5714285714285714,1.7470498403443013,0.0
2.0408163265306123,1.5714285714285714,1.8730390115229765,0.0
2.142857142857143,1.5714285714285714,1.9990281827016516,0.0
2.2448979591836737,1.5714285714285714,2.1250173538803283,0.0
2.3469387755102042,1.5714285714285714,2.2510065250590037,0.0
2.4489795918367347,1.5714285714285714,2.376995696237678,0.0
2.5510204081632653,1.5714285714285714,2.5029848674163535,0.0
2.6530612244897958,1.5714285714285714,2.62897403859503,0.0
2.7551020408163267,1.5714285714285714,2.754963209773706,0.0
2.857142857142857,1.5714285714285714,2.8809523809523805,0.0
2.9591836734693877,1.5714285714285714,3.0069415521310563,0.0
3.0612244897959187,1.5714285714285714,3.132930723309732,0.0
3.163265306122449,1.5714285714285714,3.258919894488408,0.0
3.2653061224489797,1.5714285714285714,3.3849090656670824,0.0
3.36734693877551,1.5714285714285714,3.5108982368457586,0.0
3.4693877551020407,1.5714285714285714,3.636887408024436,0.0
3.5714285714285716,1.5714285714285714,3.762876579203108,0.0
3.673469387755102,1.5714285714285714,3.8888657503817843,0.0
3.7755102040816326,1.5714285714285714,4.0148549215604605,0.0
3.8775510204081636,1.5714285714285714,4.140844092739139,0.0
3.979591836734694,1.5714285714285714,4.266833263917814,0.0
4.081632653061225,1.5714285714285714,4.3928224350964875,0.0
4.183673469387755,1.5714285714285714,4.518811606275165,0.0
4.285714285714286,1.5714285714285714,4.6448007774538365,0.0
4.387755102040816,1.5714285714285714,4.770789948632515,0.0
4.4897959183673475,1.5714285714285714,4.8967791198111925,0.0
4.591836734693878,1.5714285714285714,5.022768290989865,0.0
4.6938775510204085,1.5714285714285714,5.148757462168546,0.0
4.795918367346939,1.5714285714285714,5.2747466333472195,0.0
4.8979591836734695,1.5714285714285714,5.400735804525891,0.0
5.0,1.5714285714285714,5.52672497570457,0.0
0.0,1.6530612244897958,-0.0,1.6530612244897958
0.10204081632653061,1.6530612244897958,0.008429027587711468,1.5510204081632653
0.20408163265306123,1.6530612244897958,0.0330077887048197,1.4489795918367345
0.30612244897959184,1.6530612244897958,0.07267380088228544,1.3469387755102038
0.40816326530612246,1.6530612244897958,0.1263645816510694,1.2448979591836733
0.5102040816326531,1.6530612244897958,0.19301764854213238,1.1428571428571428
0.6122448979591837,1.6530612244897958,0.27157051908643504,1.040816326530612
0.7142857142857143,1.6530612244897958,0.3609607108149382,0.9387755102040815
0.8163265306122449,1.6530612244897958,0.4601257412586025,0.8367346938775508
0.9183673469387755,1.6530612244897958,0.5680031279483888,0.7346938775510202
1.0204081632653061,1.6530612244897958,0.6835303884152577,0.6326530612244896
1.1224489795918369,1.6530612244897958,0.8056450401901704,0.5306122448979589
1.2244897959183674,1.6530612244897958,0.9332846008040867,0.4285714285714284
1.3265306122448979,1.6530612244897958,1.065386587787968,0.3265306122448979
1.4285714285714286,1.6530612244897958,1.2008885186727751,0.22448979591836715
1.5306122448979593,1.6530612244897958,1.3387279109894688,0.12244897959183643
1.6326530612244898,1.6530612244897958,1.477842282269009,0.020408163265305923
1.7346938775510203,1.6530612244897958,1.617259815213049,0.0
1.836734693877551,1.6530612244897958,1.7566787648003808,0.0
1.9387755102040818,1.6530612244897958,1.8960977143877127,0.0
2.0408163265306123,1.6530612244897958,2.035516663975044,0.0
2.142857142857143,1.6530612244897958,2.174935613562375,0.0
2.2448979591836737,1.6530612244897958,2.3143545631497084,0.0
2.3469387755102042,1.6530612244897958,2.4537735127370404,0.0
2.4489795918367347,1.6530612244897958,2.5931924623243714,0.0
2.5510204081632653,1.6530612244897958,2.7326114119117024,0.0
2.6530612244897958,1.6530612244897958,2.872030361499035,0.0
2.7551020408163267,1.6530612244897958,3.0114493110863663,0.0
2.857142857142857,1.6530612244897958,3.150868260673698,0.0
2.9591836734693877,1.6530612244897958,3.2902872102610297,0.0
3.0612244897959187,1.6530612244897958,3.4297061598483625,0.0
3.163265306122449,1.6530612244897958,3.5691251094356953,0.0
3.2653061224489797,1.6530612244897958,3.708544059023025,0.0
3.36734693877551,1.6530612244897958,3.8479630086103573,0.0
3.4693877551020407,1.6530612244897958,3.9873819581976906,0.0
3.5714285714285716,1.6530612244897958,4.126800907785021,0.0
3.673469387755102,1.6530612244897958,4.266219857372353,0.0
3.7755102040816326,1.6530612244897958,4.405638806959684,0.0
3.8775510204081636,1.6530612244897958,4.545057756547018,0.0
3.979591836734694,1.6530612244897958,4.6844767061343475,0.0
4.081632653061225,1.6530612244897958,4.823895655721679,0.0
4.183673469387755,1.6530612244897958,4.963314605309012,0.0
4.285714285714286,1.6530612244897958,5.102733554896341,0.0
4.387755102040816,1.6530612244897958,5.242152504483673,0.0
4.4897959183673475,1.6530612244897958,5.381571454071009,0.0
4.591836734693878,1.6530612244897958,5.520990403658338,0.0
4.6938775510204085,1.6530612244897958,5.660409353245674,0.0
4.795918367346939,1.6530612244897958,5.799828302833004,0.0
4.8979591836734695,1.6530612244897958,5.9392472524203335,0.0
5.0,1.6530612244897958,6.078666202007668,0.0
0.0,1.7346938775510203,-0.0,1.7346938775510203
0.10204081632653061,1.7346938775510203,0.008854020575327174,1.6326530612244898
0.20408163265306123,1.7346938775510203,0.03470776065528252,1.530612244897959
0.30612244897959184,1.7346938775510203,0.07649873777082677,1.4285714285714284
